time,channel_1,channel_2,channel_3
12.940000,-0.124180,0.113569,0.096818
12.960000,-0.129621,0.107926,0.084985
12.980000,-0.133216,0.101616,0.071281
13.000000,-0.134760,0.094747,0.056049
13.020000,-0.134097,0.087424,0.039660
13.040000,-0.131129,0.079738,0.022499
13.060000,-0.125818,0.071773,0.004958
13.080000,-0.118192,0.063600,-0.012577
13.100000,-0.108343,0.055276,-0.029736
13.120000,-0.096428,0.046847,-0.046173
13.140000,-0.082665,0.038346,-0.061576
13.160000,-0.067325,0.029795,-0.075672
13.180000,-0.050730,0.021207,-0.088233
13.200000,-0.033238,0.012587,-0.099082
13.220000,-0.015235,0.003940,-0.108091
13.240000,0.002873,-0.004735,-0.115183
13.260000,0.020678,-0.013433,-0.120335
13.280000,0.037777,-0.022147,-0.123567
13.300000,0.053785,-0.030859,-0.124945
13.320000,0.068348,-0.039544,-0.124574
13.340000,0.081151,-0.048163,-0.122590
13.360000,0.091925,-0.056662,-0.119155
13.380000,0.100461,-0.064974,-0.114449
13.400000,0.106604,-0.073016,-0.108664
13.420000,0.110269,-0.080690,-0.101994
13.440000,0.111432,-0.087885,-0.094632
13.460000,0.110134,-0.094481,-0.086758
13.480000,0.106475,-0.100347,-0.078541
13.500000,0.100616,-0.105347,-0.070128
13.520000,0.092761,-0.109345,-0.061644
13.540000,0.083162,-0.112209,-0.053189
13.560000,0.072098,-0.113812,-0.044837
13.580000,0.059876,-0.114042,-0.036637
13.600000,0.046813,-0.112804,-0.028610
13.620000,0.033227,-0.110023,-0.020759
13.640000,0.019431,-0.105652,-0.013067
13.660000,0.005720,-0.099673,-0.005499
13.680000,-0.007635,-0.092099,0.001985
13.700000,-0.020398,-0.082978,0.009436
13.720000,-0.032369,-0.072395,0.016901
13.740000,-0.043390,-0.060469,0.024425
13.760000,-0.053350,-0.047354,0.032044
13.780000,-0.062181,-0.033237,0.039782
13.800000,-0.069860,-0.018335,0.047644
13.820000,-0.076406,-0.002892,0.055618
13.840000,-0.081876,0.012830,0.063674
13.860000,-0.086360,0.028553,0.071756
13.880000,-0.089972,0.043989,0.079793
13.900000,-0.092849,0.058851,0.087693
13.920000,-0.095138,0.072856,0.095347
13.940000,-0.096992,0.085735,0.102636
13.960000,-0.098559,0.097239,0.109429
13.980000,-0.099981,0.107147,0.115594
14.000000,-0.101384,0.115271,0.120998
14.020000,-0.102874,0.121463,0.125516
14.040000,-0.104532,0.125620,0.129035
14.060000,-0.106413,0.127685,0.131457
14.080000,-0.108546,0.127653,0.132708
14.100000,-0.110930,0.125569,0.132737
14.120000,-0.113538,0.121530,0.131524
14.140000,-0.116320,0.115683,0.129078
14.160000,-0.119205,0.108219,0.125442
14.180000,-0.122108,0.099374,0.120691
14.200000,-0.124930,0.089417,0.114931
14.220000,-0.127569,0.078647,0.108296
14.240000,-0.129923,0.067387,0.100947
14.260000,-0.131896,0.055969,0.093067
14.280000,-0.133402,0.044733,0.084854
14.300000,-0.134372,0.034011,0.076518
14.320000,-0.134753,0.024123,0.068273
14.340000,-0.134517,0.015362,0.060330
14.360000,-0.133656,0.007994,0.052891
14.380000,-0.132188,0.002241,0.046143
14.400000,-0.130152,-0.001718,0.040252
14.420000,-0.127608,-0.003758,0.035356
14.440000,-0.124636,-0.003808,0.031562
14.460000,-0.121326,-0.001857,0.028941
14.480000,-0.117780,0.002047,0.027525
14.500000,-0.114103,0.007798,0.027309
14.520000,-0.110399,0.015233,0.028247
14.540000,-0.106765,0.024136,0.030254
14.560000,-0.103286,0.034244,0.033211
14.580000,-0.100028,0.045256,0.036965
14.600000,-0.097039,0.056835,0.041337
14.620000,-0.094341,0.068623,0.046124
14.640000,-0.091932,0.080250,0.051110
14.660000,-0.089781,0.091341,0.056069
14.680000,-0.087831,0.101529,0.060773
14.700000,-0.086001,0.110466,0.065002
14.720000,-0.084189,0.117831,0.068547
14.740000,-0.082275,0.123341,0.071219
14.760000,-0.080128,0.126759,0.072853
14.780000,-0.077610,0.127900,0.073318
14.800000,-0.074584,0.126640,0.072515
14.820000,-0.070921,0.122916,0.070384
14.840000,-0.066508,0.116733,0.066902
14.860000,-0.061252,0.108162,0.062089
14.880000,-0.055088,0.097338,0.056001
14.900000,-0.047985,0.084462,0.048732
14.920000,-0.039946,0.069791,0.040409
14.940000,-0.031018,0.053633,0.031186
14.960000,-0.021285,0.036344,0.021241
14.980000,-0.010875,0.018312,0.010769
15.000000,0.000049,-0.000048,-0.000024
